Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,147,Research & Development,3,-1,Medical (Modified),-4,308,3,Female (Modified),47,0,0,Research Scientist,2,Married (Modified),2623,13243,4,Y,No,17,8,7,84,4,9,0,-2,2,3,2,-1
49,No,Travel_Rarely (Modified),1041,Research & Development,20,6,Medical,-2,1456,-2,Male,91,1,3,Healthcare Representative,1,Divorced,10846,19859,-2,Y,Yes,16,5,1,81,-1,24,-1,2,3,6,-2,7
28,No,Travel_Rarely (Modified),861,Research & Development,0,-1,Life Sciences,4,831,-1,Female,98,4,-3,Manufacturing Director,1,Married,6157,19121,-1,Y,No,12,6,0,84,2,17,6,0,10,14,4,11
56,No,Travel_Rarely,430,Research & Development,2,8,Medical,3,1832,2,Female,68,-2,5,Research Scientist,1,Married,6849,15699,1,Y,No,18,3,1,80,4,11,-1,5,5,1,-1,6
29,No,Non-Travel,531,Sales,19,7,Life Sciences,4,1679,5,Female,32,-2,2,Sales Executive,8,Divorced,5372,16132,1,Y,Yes,28,8,6,79,-3,9,-3,-1,9,0,5,2
45,No,Non-Travel,1054,Sales,11,6,Life Sciences,4,1117,-3,Female (Modified),68,6,5,Sales Executive,4,Married,5595,17967,0,Y (Modified),No,10,4,5,76,-3,11,6,0,17,11,3,14
31,No,Non-Travel,863,Sales (Modified),1,2,Life Sciences,5,1190,3,Female,79,5,-1,Sales Representative,-2,Divorced,2826,14950,2,Y,No,13,3,-2,75,2,-4,6,4,3,-2,-4,-4
34,Yes,Travel_Rarely,135,Research & Development (Modified),24,1,Life Sciences,-4,1004,-2,Female,44,1,2,Research Scientist,7,Married,2136,11536,-1,Y,Yes,7,-2,-1,80,2,2,-2,3,0,0,-1,-2
28,No,Travel_Rarely,1297,Research & Development,22,-1,Other,0,1617,4,Male,64,2,5,Laboratory Technician,-3,Divorced,4061,16292,-3,Y,No,11,6,1,83,1,2,4,-1,9,5,4,3
32,No,Non-Travel,1310,Research & Development,3,0,Medical (Modified),0,1998,0,Male,59,3,1,Laboratory Technician,7,Divorced,2005,20435,-1,Y,No,12,7,3,78,6,4,6,-3,-3,5,3,2
39,Yes,Travel_Frequently,662,Sales,19,3,Marketing,4,1379,1,Female,71,3,1,Sales Executive,-2,Married,4616,23290,-4,Y,Yes,15,7,2,79,2,3,3,3,1,6,3,-2
40,No (Modified),Travel_Frequently,527,Research & Development,33,-2,Life Sciences,-3,547,-1,Female,94,6,6,Research Scientist,4,Divorced,4559,12933,3,Y,No,6,3,5,80,4,23,5,2,9,8,-3,-2
29,Yes,Travel_Rarely,738,Sales,1,-2,Life Sciences (Modified),1,1564,4,Male,62,3,2,Sales Executive,0,Married,9715,5322,3,Y,No,10,6,3,84,3,13,2,2,10,3,4,11
24,No,Travel_Frequently (Modified),576,Research & Development,20,-4,Medical (Modified),5,1855,0,Male,44,0,-1,Laboratory Technician,0,Married,3811,6999,-2,Y,No,16,0,-1,81,4,6,0,3,10,3,0,5
41,No,Travel_Rarely,168,Research & Development,0,0,Life Sciences (Modified),1,746,5,Female,85,0,-1,Manufacturing Director,1,Single,7858,15396,1,Y,Yes,14,1,6,79,0,13,6,0,5,0,0,-1
25,Yes,Travel_Rarely,899,Research & Development,21,1,Medical,4,319,-1,Male,82,2,-4,Research Scientist,5,Single,2391,14958,-4,Y,Yes,10,4,0,76,-1,0,0,6,-1,5,1,-4
36,No,Travel_Rarely,367,Research & Development,3,0,Technical Degree,1,190,6,Female,27,4,6,Research Scientist,-1,Single,4313,2298,7,Y,Yes,16,1,2,75,-1,17,2,0,-2,6,4,2
28,No,Travel_Rarely,118,Research & Development,2,5,Life Sciences (Modified),3,231,-2,Male,39,4,-3,Research Scientist,0,Single,3036,12427,2,Y,No,23,8,-2,76,-3,4,-3,2,8,4,-2,4
22,No,Travel_Rarely,1468,Research & Development (Modified),0,-1,Medical,3,501,3,Male,84,4,0,Laboratory Technician,5,Divorced,3816,17876,2,Y,No,10,3,1,75,-3,9,6,7,5,6,2,0
28,No,Travel_Rarely,120,Sales,15,7,Life Sciences,1,861,4,Male,75,-2,0,Sales Executive,6,Divorced,4398,9245,3,Y,No,9,2,-1,83,0,9,4,-1,8,1,4,2
26,No (Modified),Travel_Rarely,207,Sales,6,4,Marketing,2,1398,-1,Female,95,-2,6,Sales Executive,2,Married,5769,7101,-3,Y,Yes,12,5,5,75,4,7,2,7,1,5,8,0
33,No,Travel_Frequently,1137,Sales,3,-1,Life Sciences,-2,54,2,Female,38,3,6,Sales Executive,-4,Married,5371,3188,-3,Y,No,19,6,-1,77,-3,13,-2,-2,0,-2,2,2
42,No,Travel_Rarely,442,Sales,4,6,Marketing,0,1989,1,Female,90,0,3,Sales Executive,-2,Married,5679,4255,5,Y (Modified),No,9,-2,5,76,-3,15,3,3,6,9,1,6
30,Yes,Travel_Frequently (Modified),231,Research & Development (Modified),6,0,Life Sciences,2,1804,0,Male,89,6,3,Laboratory Technician,3,Married,5343,6206,3,Y,No,20,3,-2,76,-2,15,0,6,2,-3,4,4
38,No (Modified),Travel_Frequently,455,Research & Development,26,5,Medical,-3,1237,-1,Female,61,4,7,Research Director,3,Married,13190,23279,6,Y (Modified),Yes (Modified),15,6,0,83,-5,19,10,4,-3,-3,-5,1
36,No,Travel_Rarely,1304,Research & Development,15,3,Medical,-2,1129,5,Male,42,4,9,Research Director,2,Single,19627,17542,-2,Y,No,15,-1,0,78,-4,24,-2,1,22,10,6,13
24,Yes,Travel_Frequently,1283,Research & Development,11,0,Life Sciences,-4,649,-2,Female,50,4,1,Laboratory Technician,3,Married,2889,14171,5,Y,Yes,13,4,3,83,0,8,3,1,8,3,3,1
43,No,Travel_Rarely,469,Research & Development (Modified),13,5,Life Sciences,-2,231,4,Male,60,-2,0,Research Scientist,1,Divorced,2455,4608,-1,Y (Modified),No,8,4,4,84,0,16,4,4,13,5,-4,12
23,No,Travel_Rarely,471,Research & Development,5,7,Life Sciences,4,1578,1,Female,91,4,1,Research Scientist,-1,Married,2058,11135,-2,Y,No,23,1,1,80,-4,-4,0,3,-1,4,1,0
31,No (Modified),Travel_Rarely,185,Research & Development,5,4,Other,-2,948,2,Male,61,2,0,Research Scientist,2,Single,4679,23290,4,Y,No,20,2,6,76,1,9,9,1,4,0,2,-4
27,No (Modified),Travel_Rarely,573,Research & Development,10,-2,Other,1,1978,1,Male,77,-1,-3,Laboratory Technician,1,Single,2643,13670,2,Y,No (Modified),16,6,3,83,-4,9,4,4,8,-1,3,6
39,No,Non-Travel,219,Research & Development (Modified),7,3,Medical,-1,1467,0,Male,51,1,1,Research Director,3,Divorced,13752,25180,1,Y,No,13,1,1,83,3,11,8,-2,12,6,2,8
60,No,Travel_Rarely,368,Research & Development,2,-1,Medical,1,1697,4,Male,94,5,-2,Healthcare Representative,8,Divorced,10885,20470,2,Y,No (Modified),20,6,5,83,0,20,-2,2,3,4,-2,3
38,No,Non-Travel (Modified),338,Research & Development,7,4,Life Sciences,-3,1813,2,Male,52,-1,1,Research Scientist,-2,Single (Modified),2442,24973,1,Y,No,8,5,-2,80,-2,7,-3,6,1,0,0,2
38,No,Travel_Rarely (Modified),215,Sales,-2,5,Marketing,1,1051,3,Male,75,3,-3,Sales Executive,6,Divorced,9726,12276,3,Y,No,8,-1,0,78,2,19,-3,-1,16,3,-1,10
33,No,Travel_Rarely,668,Research & Development,27,1,Technical Degree,4,896,4,Male,75,4,0,Manufacturing Director (Modified),0,Married (Modified),10903,9125,2,Y,No,19,6,-1,81,-3,16,0,5,13,7,4,9
52,No,Travel_Rarely,990,Research & Development (Modified),9,-2,Medical,3,82,6,Female,39,2,2,Research Director,6,Divorced,18740,16705,0,Y,Yes,13,7,6,82,-1,31,-2,1,31,3,14,5
35,No,Travel_Frequently,1466,Research & Development,11,5,Medical,-4,968,8,Male,39,1,1,Research Scientist,6,Divorced,3620,25058,11,Y,Yes,9,-2,-1,83,-1,-2,5,2,1,5,4,-4
21,No,Travel_Rarely,568,Sales,8,4,Medical,-4,1834,-1,Male,50,4,0,Sales Executive (Modified),0,Single,4679,9121,0,Y (Modified),No,12,2,4,83,-1,8,8,-2,2,-2,1,0
41,No,Travel_Frequently,1276,Sales,-3,7,Medical,0,1703,2,Male (Modified),31,-3,-3,Sales Executive,2,Divorced,9529,7680,4,Y (Modified),No,18,3,4,84,0,1,6,0,1,3,5,4
40,No,Travel_Rarely (Modified),192,Research & Development,12,2,Life Sciences,-4,210,1,Male,59,4,5,Laboratory Technician,-1,Divorced,2346,10903,8,Y,No,19,-2,6,80,1,23,6,2,12,12,0,17
45,No,Travel_Rarely,1206,Research & Development,25,3,Medical,2,712,1,Male,71,7,0,Laboratory Technician,3,Married,3220,3293,1,Y,Yes,12,3,1,75,1,20,7,6,20,11,-2,9
43,No,Travel_Rarely (Modified),1452,Research & Development,7,5,Medical,3,1191,5,Female,86,0,4,Research Scientist,5,Married,4477,20100,8,Y,Yes,17,3,-2,80,-2,6,6,-3,-1,6,1,1
47,No,Non-Travel,114,Research & Development (Modified),17,4,Life Sciences,5,1209,4,Male,74,4,1,Research Scientist,5,Single,2285,4277,-1,Y (Modified),No,12,2,0,84,-3,9,7,2,-4,3,-4,4
55,No,Travel_Rarely,686,Research & Development,7,2,Life Sciences,0,160,-1,Male,46,5,8,Research Director,1,Single,19533,6464,4,Y,No,14,7,6,82,-4,26,7,-2,21,19,10,13
39,No,Travel_Rarely,526,Research & Development,-3,4,Life Sciences,-1,1348,0,Male,93,2,5,Research Scientist,1,Single,4659,22459,1,Y,No,17,4,-1,76,2,6,0,0,4,7,12,5
28,No,Travel_Rarely,698,Sales,24,2,Marketing,2,645,5,Male,70,4,1,Sales Executive,6,Married,6270,7429,3,Y,No,18,4,3,78,-3,7,4,8,4,7,-4,4
37,No,Travel_Rarely,483,Research & Development,9,0,Medical,5,1578,5,Male,35,6,-4,Research Scientist,3,Single,2969,22063,3,Y,No,9,6,5,79,1,-3,4,3,-4,1,-2,3
30,No,Travel_Rarely,543,Research & Development (Modified),0,6,Life Sciences (Modified),-4,95,3,Male (Modified),63,-1,2,Research Scientist,1,Married,6218,7347,1,Y,No,16,7,0,84,2,6,5,5,9,3,-5,8
36,No,Travel_Rarely,120,Research & Development,4,5,Medical,4,1241,0,Male,64,7,-2,Research Scientist,-1,Married,2779,6309,-4,Y,No,16,5,-1,84,4,11,8,1,15,9,6,8
60,No,Travel_Rarely,714,Research & Development,3,7,Life Sciences (Modified),5,1035,1,Female,68,4,1,Manufacturing Director,1,Single,13728,21832,4,Y,Yes,11,7,4,78,-5,26,3,6,1,0,1,1
27,No (Modified),Non-Travel,990,Research & Development,2,6,Technical Degree,4,1483,6,Male (Modified),64,2,2,Research Scientist,3,Divorced,1275,7153,1,Y,No,9,3,1,79,-1,-3,1,-2,4,3,-2,0
44,No,Travel_Rarely,106,Sales (Modified),9,-2,Technical Degree,5,1243,-2,Female,83,-3,2,Sales Executive,0,Divorced,6849,11595,6,Y,No,12,6,5,75,1,4,1,3,0,1,-2,-2
37,No,Non-Travel,138,Sales,13,8,Medical,4,621,0,Male,70,5,3,Sales Executive,5,Divorced,8833,24668,-1,Y,No,11,6,0,83,2,5,7,3,11,5,3,3
33,No,Non-Travel,1191,Sales,20,6,Marketing,-2,943,3,Female,47,-1,-2,Sales Executive,2,Married,6933,24403,1,Y (Modified),No,15,3,5,76,-1,9,3,-1,9,8,-5,-1
36,No (Modified),Travel_Frequently,244,Research & Development,-2,0,Life Sciences,0,806,5,Female,71,1,5,Manufacturing Director,-3,Single,5979,26084,1,Y,Yes,11,5,2,76,-1,19,0,6,14,6,1,16
50,No,Travel_Frequently,1417,Research & Development,2,6,Medical,2,1218,1,Female,25,2,0,Manager,3,Married (Modified),17860,9490,1,Y,No,20,2,0,83,5,29,-1,2,6,5,1,1
35,No,Travel_Rarely,130,Research & Development,10,-2,Life Sciences,1,96,4,Female,52,7,-3,Laboratory Technician,0,Married,3033,22006,-2,Y,No,16,1,-2,80,1,9,7,4,1,0,-4,1
17,No,Travel_Rarely,1138,Research & Development,5,4,Life Sciences,-1,283,3,Male,64,6,-3,Research Scientist,-1,Divorced,2324,12388,2,Y,Yes,14,1,-1,75,1,1,-3,2,6,4,-1,4
21,No,Travel_Frequently,1095,Research & Development,9,5,Other,-4,1919,5,Male,64,0,1,Laboratory Technician,2,Married,2546,7102,-3,Y (Modified),No,14,-2,1,81,-2,4,-1,3,11,11,2,7
42,No (Modified),Non-Travel,1090,Sales,24,1,Other,5,619,-1,Male,56,0,7,Sales Executive,3,Divorced,10934,11377,7,Y,No,15,-2,7,76,-3,19,-1,5,3,0,4,1
49,Yes,Travel_Frequently,1472,Research & Development,30,0,Life Sciences,0,1421,1,Male,98,6,-2,Laboratory Technician,-4,Single,4285,22710,6,Y,No,20,3,3,75,-3,24,6,2,7,2,-3,6
45,No,Travel_Rarely (Modified),1317,Research & Development,2,2,Other,-4,672,2,Male,33,2,8,Manager,0,Married,19516,9360,3,Y,Yes,16,1,-1,77,5,24,4,2,6,4,-5,5
37,Yes,Travel_Frequently,989,Human Resources,26,0,Human Resources (Modified),1,589,0,Female,46,3,-1,Human Resources,2,Divorced (Modified),9953,11537,9,Y,Yes,14,1,7,79,2,13,-3,-2,4,2,-2,3
43,No,Travel_Rarely,491,Sales,18,-1,Life Sciences,-2,1553,2,Female,100,-1,-1,Sales Executive,3,Divorced (Modified),6441,13695,7,Y,No,11,6,7,77,-2,22,2,0,4,5,7,8
42,No,Travel_Frequently (Modified),568,Research & Development,5,5,Life Sciences,-1,809,-1,Male (Modified),63,6,2,Manager,8,Divorced,18432,16220,0,Y,No,11,2,-3,82,-2,24,2,-3,19,11,13,7
47,No,Non-Travel,1159,Research & Development,-1,2,Medical,-1,2004,0,Female,98,5,-2,Research Director,6,Married,11960,17228,1,Y,No,16,1,-1,78,4,18,0,-4,11,11,0,8
30,No,Travel_Rarely,333,Human Resources (Modified),-2,0,Life Sciences,-2,1494,4,Male,44,7,-2,Human Resources,5,Divorced,2063,15427,-4,Y,No,16,7,-4,77,-4,3,6,7,6,4,-3,7
33,No,Travel_Frequently,1407,Sales,19,5,Technical Degree,4,971,7,Female,81,4,4,Sales Representative,6,Married (Modified),2158,18199,-3,Y,No,16,7,6,79,2,7,9,7,-2,5,3,-3
57,No,Travel_Rarely,1180,Sales,19,-1,Marketing,1,735,2,Male,84,1,-3,Sales Executive,2,Single,5400,11922,6,Y,No,14,-1,7,76,1,7,1,-2,4,1,2,5
25,No,Travel_Frequently,192,Research & Development,2,-1,Life Sciences,0,1300,7,Male,51,3,-2,Laboratory Technician,5,Married,3867,14219,-1,Y,Yes,8,1,-3,84,1,4,3,6,5,-3,0,1
41,No,Travel_Frequently,566,Research & Development,11,-2,Life Sciences,1,808,2,Male,64,1,2,Manager,7,Divorced,18431,16228,0,Y,No,13,2,6,81,5,21,5,4,26,3,9,11
29,No (Modified),Travel_Rarely,742,Research & Development,5,2,Life Sciences,-4,95,5,Female,61,3,2,Manufacturing Director,1,Single,4421,20679,4,Y,No,25,0,2,83,3,10,3,-2,12,5,2,7
38,No (Modified),Travel_Rarely,1349,Research & Development,3,-2,Medical,-2,148,7,Female,46,-2,5,Manager,2,Single,11626,5615,3,Y,No (Modified),7,-1,5,79,4,17,5,4,11,13,1,10
32,No,Travel_Rarely (Modified),972,Research & Development,5,-2,Medical,4,1668,7,Male,45,3,3,Research Scientist,1,Divorced,5469,25516,1,Y,No,15,5,6,76,-1,14,0,1,12,3,3,7
31,No,Travel_Rarely,586,Research & Development,6,-2,Technical Degree,2,1766,0,Female,95,6,2,Research Scientist,-2,Divorced,2113,10005,-4,Y,No,10,4,-1,77,-2,0,6,-2,5,-4,-3,-4
42,No,Travel_Rarely,661,Research & Development,6,1,Life Sciences,-2,914,3,Male,63,1,1,Research Scientist,2,Married,2554,7506,-3,Y,Yes,17,-2,8,80,3,8,4,5,9,7,9,5
43,No,Travel_Rarely,1112,Research & Development,-2,4,Life Sciences,-3,1246,5,Female,69,-1,-2,Research Scientist,1,Married,2010,19981,-2,Y,No,10,6,7,79,5,9,7,6,5,1,5,7
52,No,Travel_Rarely,522,Research & Development (Modified),7,0,Other,-1,948,-2,Female,51,-1,1,Laboratory Technician,5,Married,7404,22477,7,Y (Modified),No,14,7,3,82,3,27,-1,4,29,9,4,11
40,No,Travel_Frequently,310,Research & Development,20,2,Medical,4,526,-1,Male,64,5,5,Laboratory Technician,2,Married,2258,15233,10,Y,No,20,4,-1,82,-2,6,2,1,6,4,2,0
32,No,Travel_Frequently,1107,Sales,4,3,Life Sciences,1,1391,-1,Male,62,7,-3,Sales Executive (Modified),5,Married,10000,19292,7,Y,No,16,6,3,76,-3,3,-3,6,2,0,5,-3
34,No,Travel_Rarely (Modified),289,Research & Development,19,4,Life Sciences,3,271,5,Male,65,2,-1,Research Scientist,2,Married,3560,22978,4,Y,Yes (Modified),15,-1,1,84,2,10,-2,2,11,5,3,3
55,No,Travel_Rarely,1322,Research & Development (Modified),3,1,Medical,-3,9,4,Female,85,1,3,Laboratory Technician,-4,Married,2671,9960,1,Y,Yes,16,2,3,80,1,15,5,0,3,-4,4,-2
48,No,Travel_Rarely,173,Research & Development,-1,-1,Life Sciences,1,1907,3,Male,73,0,1,Healthcare Representative (Modified),4,Married (Modified),5034,9366,6,Y,No,13,1,3,76,-2,11,0,-1,6,-2,-2,5
36,Yes,Travel_Frequently,1074,Research & Development,-2,2,Life Sciences,1,698,1,Male,66,1,-4,Research Scientist,3,Single,3349,3159,3,Y,Yes (Modified),8,3,0,78,-1,7,-1,7,13,9,5,9
32,No,Travel_Rarely,468,Research & Development,24,0,Medical,4,2053,1,Female,73,0,3,Research Scientist,0,Single,3788,8493,-2,Y,No,12,5,4,77,0,0,-2,-4,5,4,-1,5
59,No,Travel_Rarely,1088,Sales,4,-3,Technical Degree,-4,1049,-2,Male,64,-2,5,Manager,7,Married,11901,11034,2,Y (Modified),Yes,10,6,0,81,3,11,-1,-4,9,8,-3,4
56,No,Travel_Rarely,847,Research & Development,26,3,Life Sciences,1,1311,-2,Male,88,7,4,Research Scientist,6,Divorced,2371,26080,1,Y,No,12,-2,4,80,-3,4,3,0,0,-3,6,-3
36,No,Travel_Rarely,831,Research & Development,6,8,Life Sciences,1,337,3,Female,67,0,-1,Research Scientist,5,Married,2912,14771,-3,Y,No (Modified),12,5,2,77,4,5,0,0,2,-1,3,0
44,No,Travel_Rarely,899,Sales (Modified),2,1,Life Sciences,3,302,3,Female,79,5,4,Manager,-1,Single,13591,14675,2,Y,Yes,21,-2,-2,83,-3,15,7,1,0,1,3,0
42,No,Travel_Rarely,542,Research & Development,5,1,Life Sciences (Modified),1,2008,1,Male,81,2,4,Laboratory Technician,6,Married,2407,4056,11,Y,No,16,7,-1,84,5,12,0,0,4,1,1,-5
36,No,Travel_Frequently (Modified),131,Research & Development,18,3,Medical,1,1285,7,Female (Modified),42,7,4,Laboratory Technician,0,Divorced,4448,22530,2,Y,No (Modified),10,1,5,81,4,19,5,4,14,7,4,10
25,No,Non-Travel,1091,Research & Development,10,5,Life Sciences,-3,807,-2,Male,57,-2,-1,Laboratory Technician,1,Divorced,2689,26553,0,Y (Modified),No,15,7,-2,83,5,2,3,4,4,-5,-5,3
34,No,Travel_Rarely (Modified),502,Sales,13,6,Medical,5,1351,5,Female,63,7,4,Sales Executive,-1,Single,6121,23554,5,Y (Modified),No,12,5,0,81,-3,9,3,4,13,5,12,3
38,No (Modified),Travel_Rarely,916,Research & Development,10,4,Medical,-1,490,3,Female,100,0,5,Laboratory Technician (Modified),-3,Married (Modified),3449,17662,2,Y,No,22,2,4,76,-1,14,7,3,3,4,-2,1
51,No,Travel_Rarely,870,Sales,5,3,Marketing,-2,896,0,Male,70,6,2,Sales Executive (Modified),-1,Married,11835,22792,3,Y,No,14,7,-1,80,-1,24,6,1,3,-3,2,6
26,Yes,Travel_Frequently,1006,Research & Development,-1,5,Medical,4,1114,5,Male,45,6,-4,Laboratory Technician,5,Divorced,2594,7161,4,Y,No,18,6,1,75,3,1,6,4,4,2,-3,-4
43,Yes,Travel_Rarely,294,Sales,29,5,Marketing,-2,1315,8,Male,58,3,2,Sales Executive (Modified),3,Single,9093,17236,2,Y,Yes,8,3,6,75,0,6,0,4,3,8,-3,-2
25,No,Travel_Rarely,589,Research & Development (Modified),6,5,Life Sciences,-4,1879,6,Male (Modified),63,1,3,Laboratory Technician,4,Single,2064,19383,-1,Y,No,11,2,4,82,0,11,3,5,7,3,5,-3
49,No,Travel_Rarely (Modified),657,Sales,7,5,Marketing,-2,866,-1,Female,76,0,1,Sales Executive,4,Married,10935,20716,6,Y,Yes,21,4,6,81,1,33,7,3,6,5,-2,6
32,No,Travel_Rarely,1382,Research & Development,11,-2,Other,1,2053,-1,Male,44,5,5,Laboratory Technician,4,Married,4020,23677,2,Y,Yes,16,1,0,79,-1,9,-2,7,5,7,-4,4
30,No,Travel_Rarely,210,Research & Development,10,6,Medical,0,812,5,Male,50,-1,2,Research Director,-1,Married,11690,25996,0,Y,No,7,1,7,80,-3,10,5,6,10,7,5,11
41,No,Travel_Frequently,855,Research & Development,11,-1,Life Sciences,-2,203,0,Male,90,3,0,Manager,-3,Divorced,17177,12886,2,Y,No,16,0,-1,84,4,22,2,2,2,1,9,3
34,No,Travel_Rarely,808,Sales,11,4,Technical Degree,-4,1818,-1,Male,89,0,0,Sales Executive,4,Married,6796,22123,0,Y,No,19,1,3,76,0,14,9,-1,11,11,8,12
52,No,Travel_Rarely,835,Research & Development,3,4,Technical Degree,-4,1875,5,Male,94,3,1,Research Scientist,7,Married (Modified),2661,7979,3,Y,No,23,-1,1,82,-2,17,3,1,6,-3,-5,1
40,No,Travel_Rarely,1017,Research & Development,4,-3,Medical,-2,342,5,Female,83,-1,4,Research Scientist,-1,Married,3924,18693,6,Y,No,16,-1,0,75,2,16,-1,2,6,-4,3,4
21,No,Travel_Rarely,620,Sales,15,2,Medical,5,642,1,Male,37,0,3,Sales Representative (Modified),7,Married,2091,26373,3,Y,No,15,-2,7,81,-3,6,-4,0,3,8,3,10
43,No,Travel_Rarely,1121,Sales (Modified),-1,3,Medical,-3,457,2,Male,54,-1,-2,Sales Executive,2,Married,7457,13272,-3,Y,Yes,25,8,4,75,2,3,-2,4,1,4,2,-2
26,No,Travel_Rarely,824,Research & Development,18,1,Other,-2,643,7,Male,96,1,-2,Laboratory Technician (Modified),5,Married,2131,9101,-1,Y (Modified),No,17,0,6,77,-4,1,6,4,-1,0,1,-5
60,No,Travel_Rarely,419,Research & Development,7,6,Life Sciences,0,553,1,Female,40,3,3,Manager,0,Married,19561,3856,1,Y,No,15,0,7,82,0,34,8,-2,27,4,7,10
32,No,Travel_Rarely,566,Research & Development,11,-3,Life Sciences,-1,802,3,Female,85,3,1,Research Scientist (Modified),4,Divorced,2784,19900,0,Y,Yes,11,4,-1,84,-3,4,-2,2,8,6,5,3
28,No (Modified),Travel_Frequently (Modified),826,Sales,7,-1,Marketing,5,803,5,Male,88,2,4,Sales Executive,7,Married,4338,24006,3,Y,No,15,0,-3,75,1,5,-2,4,2,-2,-3,0
40,No,Travel_Rarely,929,Sales (Modified),3,2,Life Sciences,-4,2038,1,Male,52,0,5,Sales Executive,-1,Divorced,8939,12224,1,Y,No,6,5,1,76,2,10,6,3,5,-1,-4,7
40,No (Modified),Travel_Rarely,971,Research & Development,5,5,Medical,-4,991,8,Female,86,3,0,Laboratory Technician,-1,Divorced,2271,11009,0,Y (Modified),No (Modified),9,-1,0,80,4,6,1,2,2,0,-4,2
31,No,Travel_Rarely (Modified),979,Research & Development (Modified),3,2,Medical,1,1170,3,Male,55,6,3,Laboratory Technician,6,Married,2254,16343,7,Y (Modified),No,15,-1,2,82,3,5,2,2,10,-5,2,7
48,No,Travel_Frequently (Modified),361,Research & Development,1,7,Medical,1,1647,0,Male,90,0,1,Manager,4,Married,15202,5603,3,Y,No,21,5,6,76,0,19,6,1,-1,2,2,0
26,No,Travel_Rarely,1064,Research & Development,24,-2,Medical,3,1249,-2,Female (Modified),100,0,1,Healthcare Representative,1,Single,6813,17199,4,Y,No,21,2,1,77,-2,13,0,5,13,6,-4,12
28,Yes,Travel_Rarely,1089,Research & Development,1,6,Medical,-4,2030,0,Male,31,5,-1,Research Scientist,8,Married,4789,26121,8,Y,Yes,16,-2,1,82,-2,8,0,3,-2,0,5,-3
40,No,Travel_Rarely,1014,Research & Development,7,5,Medical,0,1612,5,Female,53,-1,1,Laboratory Technician,3,Single,5771,23443,2,Y,Yes,14,3,3,82,-5,12,0,-1,7,11,5,1
26,No,Travel_Frequently,1310,Research & Development,2,6,Technical Degree,-3,1740,-1,Female,81,2,3,Research Scientist,4,Single,4969,26422,2,Y,No,17,1,5,77,1,14,0,1,11,9,-4,10
37,No,Travel_Rarely,300,Sales,21,-1,Marketing,5,1062,-2,Male (Modified),77,-1,6,Sales Executive,-1,Married,8399,22217,-3,Y,No,14,-1,-2,78,4,12,3,-3,7,4,8,2
39,No,Travel_Rarely (Modified),392,Research & Development,6,6,Medical,-2,100,4,Male (Modified),34,5,4,Research Director,7,Single,13663,25254,1,Y (Modified),No,15,3,-2,82,-2,15,7,8,7,-2,4,4
36,No,Travel_Frequently,475,Research & Development,13,3,Life Sciences,0,833,-2,Male,45,6,-1,Healthcare Representative,-3,Divorced,6287,4287,1,Y,No,15,-1,2,83,-4,17,1,5,-1,1,3,1
52,No,Travel_Rarely (Modified),659,Sales,3,1,Marketing,1,859,-1,Female,82,1,3,Sales Executive (Modified),-1,Married,10933,20717,9,Y,Yes,14,-2,7,77,4,35,6,-2,1,5,1,3
35,No,Travel_Rarely,439,Sales,1,4,Marketing (Modified),1,1985,4,Female,91,-2,4,Sales Executive,0,Married,5677,4258,5,Y,No,14,0,2,75,-1,19,3,-2,6,10,2,10
37,Yes,Travel_Rarely,895,Sales,6,2,Technical Degree,5,40,6,Male,59,6,0,Sales Representative,1,Married,2083,3336,-1,Y,No,16,4,1,78,4,18,9,5,4,-1,1,2
21,No,Travel_Rarely,194,Research & Development,1,0,Medical,-3,1079,3,Male,59,-1,-3,Laboratory Technician,1,Married,3959,11142,0,Y,No,12,1,-4,75,2,5,-3,-1,0,7,2,2
45,No,Travel_Frequently,1215,Sales,8,7,Marketing (Modified),-2,57,-3,Male,98,3,-1,Sales Executive,5,Single,5772,20447,0,Y,Yes,18,8,-2,84,3,13,1,2,12,9,-3,6
23,Yes,Travel_Rarely,953,Sales (Modified),2,8,Marketing,4,403,4,Male,52,2,2,Sales Executive,5,Single,5831,8445,5,Y,Yes,8,7,-1,84,4,4,-3,6,3,9,9,3
23,No,Travel_Frequently,495,Research & Development,7,6,Medical,-1,392,5,Male,64,-2,2,Healthcare Representative,2,Married,4744,22717,3,Y,Yes (Modified),14,7,1,81,-2,2,6,6,9,-2,7,-1
42,No,Non-Travel,1170,Research & Development,13,1,Technical Degree,-4,1935,6,Male,61,1,0,Research Scientist (Modified),-3,Married,5468,2128,3,Y,No,21,7,4,80,2,14,8,1,9,6,0,2
30,No,Non-Travel (Modified),1182,Research & Development,4,2,Medical,1,1803,2,Male,90,4,-2,Manufacturing Director,3,Divorced (Modified),5764,24444,0,Y,No,18,4,2,82,-4,11,9,2,11,4,4,3
